id_uniq;categoria;peso;altura;descricao
pk_0774;Raposa;14,5;1;Eles mantêm um graveto preso na cauda. Quando ele o arranca de sua cauda, o atrito faz com que o graveto seja aceso aceso em chamas, permitindo que seja usado em batalha. O fogo é usado para enviar sinais a seus aliados.
pk_0775;Raposa;39;1,5;Ele olha para a chama no topo de seu graveto para se concentrar, o que lhe permite ver o futuro. Seu poder psíquico pode gerar um vórtice de fogo de 3.000º C, incinerando inimigos pegos por esse turbilhão de chamas.
pk_0776;Sapo Bolha;7;0,3;Ele secreta bolhas flexíveis de seu peito e costas. Protege a pele cobrindo o corpo com bolhas. As bolhas reduzem o dano que ele toma quando atacado. Por baixo de seu ar despreocupado, ele mantém um olhar atento ao seu redor.
pk_0777;Sapo Bolha;10,9;0,6;Sua agilidade é incomparável. Pode escalar uma torre de mais de 600 metros em um tempo de minuto. Atira pedras cobertas de bolhas com um controle preciso, acertando o alvo a 30 metros de distância.
pk_0778;Ninja;40;1,5;Aparece e desaparece como um ninja. Ele brinca com seus inimigos usando movimentos rápidos. Cria estrelas de água comprimida que podem ser arremessadas girando em alta velocidade, sendo capaz de dividir um metal em dois.
pk_0779;Ninja;40;1,5;Quando o vínculo de Greninja e seu treinador se torna bastante forte, Greninja pode se transformar na forma do Ash-Greninja. Nesta forma, suas pernas são mais fortes e pode atacar com uma enorme shuriken de água.
pk_0780;Escavação;5;0,4;Usa suas grandes orelhas como pás para cavar tocas. Cavar buracos fortalece suas orelhas tanto que pode cortar raízes grossas sem esforço. Com suas orelhas, pode cavar um ninho com 10 metros de profundidade em uma noite. É muito sensível ao perigo. O som das batidas das asas de Corviknight o fará cavar um buraco para se esconder no subsolo.
pk_0781;Escavação;42,4;1;Com suas orelhas poderosas, pode levantar pedras de uma tonelada ou mais com facilidade. Podem ser de grande ajuda em locais de construção. Suas orelhas são tão poderosas quanto uma escavadeira, podendo reduzir um denso alicerce a escombros. O pelo em sua barriga retém bem o calor, a ponto de pessoas fazerem roupas de inverno pesadas com isso.
pk_0782;Mini Pisco-de-Peito-Ruivo;1,7;0,3;Enviam sinais uns para os outros com belos silvos e movimentos de cauda. Apesar da beleza de sua voz melodiosa, é impiedoso com os intrusos que entram em seu território. Quando se empolga, sua temperatura pode dobrar, aumentando a produção de hormônios em seu corpo. Se você tocá-lo com as mãos desprotegidas, poderá se queimar.
pk_0783;Brasa;16;0,7;Quanto mais quente for o saco de chama em sua barriga, mais rápido pode voar. De seu bico, solta brasas que colocam o gramado em fogo. Então, se lança sobre a presa desnorteada que sai da grama. Seu território tem um raio de vários metros, logo, brigam entre si por áreas de alimentação.
pk_0784;Abrasador;24,5;1,2;Ao atacar uma presa, pode atingir velocidades de até 500 km/h, enquanto brasas de fogo se espalham pelas suas penas. Ele nocauteia sua presa com um pontapé colossal. Suas asas resistentes não permitem que o fogo passe por eles. Há muito tempo, as roupas dos bombeiros eram feitas de asas de Talonflame.
pk_0785;Pó Disperso;2,5;0,3;O pó que cobre o seu corpo regula a temperatura para que ele possa viver em qualquer região ou clima. Quando está sob o ataque de um pássaro, vomita um pó preto venenoso que causa paralisia com o contato.
pk_0786;Pó Disperso;17;;Vomita um pó para se defender. Ele vive escondido sob as sombras das moitas. Quando seus predadores o atacam, arrepia os pelos de seu corpo para ameaçá-los. Seu corpo robusto dificilmente é arranhado.
pk_0787;Escama;17;1,2;O padrão de cores das asas de Vivillon muda de acordo com o seu hábitat. As espécies que vivem nas campinas costumam ter um padrão rosa.
pk_0788;Filhote de Leão;13,5;0,6;Esses pokémons de sangue quente são rápidos para lutar. Quanto mais forte for o oponente que ele enfrenta, mais calor surge em sua juba e mais poder flui em seu corpo. Gostam de abandonar o bando para se tornarem mais fortes.
pk_0789;Real;81,5;1,5;O macho que tiver a maior juba de fogo torna-se o líder do bando. Soltando fogo, eles ameaçam violentamente qualquer adversário. Os machos geralmente são preguiçosos, mas quando atacado por um inimigo forte, o macho protegerá seus amigos sem se importar com sua própria segurança.
pk_0790;Flor Única;0,1;0,1;Esta Flabébé se agarrou a uma flor vermelha e vive perto de flores desse tipo. A cor de sua flor varia de acordo com o local onde ela pegou sua flor pela primeira vez. Ela usa usa uma coroa feita de pólen coletado de sua flor.
pk_0791;Flor Única;0,9;0,2;Essa é a Floette que carrega a flor vermelha. A cor de sua flor será sempre a mesma flor que Flabébé possuía. Ela dá seu próprio poder às flores, dedicando seu coração ao cuidado delas.
pk_0792;Jardim;10;1,1;Nesta forma Florges possui um buquê de flores vermelhas ao redor de sua cabeça. O buquê de flores será de acordo com a cor da flor que Floette segurava. As nevascas de pétalas que Florges desencadeiam são avassaladoras em sua beleza e poder.
pk_0793;Montaria;31;0,9;Possui um temperamento calmo e acredita-se ser um dos primeiros pokémons a viver em harmonia com os humanos. Não precisa comer se tiver sol e água por perto, pois gera energia das folhas de suas costas.
pk_0794;Montaria;91;1,7;Habitam regiões montanhosas. O líder do rebanho é decidido através de uma luta com chifres. Pode formar um forte vínculo com os sentimentos de um treinador que o segura pelos chifres quando está montado em suas costas. Esse senso empático permite que Gogoat e treinador funcionem como se fossem um só ser.
pk_0795;Brincalhão;8;0,6;Dá o seu melhor para ser levado a sério por seus inimigos, mas seu olhar não é muito intimidador. A folha que mastiga é um esforço para parecer legal. Por mais que tente fazer uma cara assustadora, não pode deixar de sorrir se alguém lhe dá um tapinha na cabeça. Ele segue Pangoro, vendo-o como líder.
pk_0796;Assustador;136;2,1;Apesar de seu temperamento violento, não vai aturar nenhum tipo de bullying. Ele sente os movimentos do inimigo com a folha de sua boca. Seus braços são poderosos o suficiente para derrubar um poste telefônico. É o tipo de cara que fala com os punhos. Seu soco pode mandar um caminhão pelos ares.
pk_0797;Poodle;28;1,2;O corte de sua pele macia não só o torna mais elegante como também aumenta a rapidez de seus movimentos. Historicamente, na região do Kalos, estes pokémons foram designados como guardiões do rei.
pk_0798;Coibição;3,5;0,3;Possui energia psíquica o bastante para explodir tudo num raio de 90 metros, mas não tem controle sobre o seu poder. O órgão que emite seu poder psíquico é coberto por suas orelhas para impedir que esse poder escape. Embora a expressão de Espurr nunca mude, por trás desse olhar vazio está uma intensa luta para conter seu poder psíquico devastador.
pk_0799;Constrangimento;8,5;0,6;Os padrões de globo ocular no interior de suas orelhas emitem uma energia psíquica poderosa. Ele mantém os padrões de bem cobertos, fechando suas orelhas, visto que esse poder é muito grande. O instinto defensivo dos machos é forte. É quando estão se protegendo ou protegendo seus parceiros que eles liberam todo o seu poder.
pk_0800;Constrangimento;8,5;0,6;As fêmeas são um pouco mais egoístas e agressivas que os machos. Se elas não conseguirem o que desejam, elas o atormentarão com suas habilidades psíquicas. Quando está em perigo, levanta suas orelhas e libera uma energia psíquica suficiente para fazer virar pó um caminhão de 10 toneladas. Sua hostilidade faz parte de seu charme.
pk_0801;Espada;2;0,8;Este pokémon nasce quando um espírito que partiu habita uma espada. Se alguém se atrever a pegar em seu cabo, ele vai envolver o pano azul em torno do braço da pessoa e drenar energia de vida dela completamente. O olho azul na proteção de mão da espada é o verdadeiro corpo de Honedge.
pk_0802;Espada;4,5;0,8;Quando Honedge evolui, se divide em duas espadas, que cooperam via telepatia para coordenar ataques e cortar seus inimigos em tiras. Seu padrões de ataques são complexos e imparáveis, mesmo para um oponente com grande habilidade na esgrima. As duas espadas alternam rapidamente entre o ataque e a defesa para derrubar sua presa.
pk_0803;Espada Real;53;1,7;Aparentemente, ele pode detectar qualidades inatas de liderança. Segundo a lenda, quem quer que ele reconhece é destinado a se tornar rei. Essa postura é dedicada ao ataque. Ele pode cortar qualquer oponente com a força e o peso de sua lâmina de aço. Certa vez, um rei com um Aegislash reinou sobre a terra. Seu pokémon acabou drenando sua vida e seu reino caiu com ele.
pk_0804;Espada Real;53;1,7;Gerações de reis foram assistidas por esse pokémon, que usou seu poder espectral para manipular e controlar pessoas e pokémons. Nesta postura defensiva, usa seu corpo de aço e um campo de força de poder espectral para reduzir o dano de qualquer ataque. Seus potentes poderes espectrais permitem que ele manipule outros. No passado, ele usou seus poderes para forçar pessoas e pokémons a construir um reino de sua preferência.
pk_0805;Perfume;0,5;0,2;No passado, em vez de usar perfume, senhoras reais carregavam um Spritzee que iria soprar uma fragrância que elas gostassem. O cheiro que seu corpo exala encanta quem o cheira. A fragrância que ele emite muda de acordo com o que ele comer. Possui uma bolsa de odores em seu corpo que lhe permite criar várias fragrâncias.
pk_0806;Fragrância;15,5;0,8;Seu perfume é tão avassalador que um treinador terá dificuldade de andar ao lado dele se não gostar do cheiro. Pode soltar vários aromas, agradáveis ou desagradáveis, e usar isso para obter vantagem numa batalha. É capaz de produzir um cheiro tão forte que irá acabar destruindo o olfato de quem estiver por perto.
pk_0807;Algodão Doce;3,5;0,4;Como ele não come nada além de doces, seu pelo é tão doce como um algodão-doce. Ele solta fios brancos tão doces como algodão-doce para enrolar os adversários no campo de batalha. Ele ingere seu próprio peso em açúcar todos os dias. Se não receber açúcar suficiente, fica incrivelmente mal-humorado.
pk_0808;Merengue;5;0,8;Seu olfato é 100 milhões de vezes melhor que o dos humanos. É capaz de distinguir o mais fraco dos aromas. É como se ele pudesse ver com o nariz. Seu olfato sensível é usado por confeiteiros como ajuda em seus trabalhos. Ao sentir o cheiro de uma pessoa, ele pode farejar sua condição mental e física. Seu pelo contém muito ar, o que o torna macio ao toque e mais leve do que parece.
pk_0809;Rotativo;3,5;0,4;Ele drena a vontade de lutar de seus oponentes, deixando-os tontos, ao piscar os pontos emissores de luz em seu corpo. Ele aproveita a oportunidade para se esconder. Ao trocar informações com outros de sua espécie, ele mostra os pontos emissores de luz em seu corpo em um ritmo complexo.
pk_0810;Reviravolta;47;1,5;Atrai suas presas para perto com movimentos hipnóticos, então envolve seus tentáculos em torno da presa e acaba com ela com seus fluidos digestivos. Ele obriga os outros a fazerem o que quiser com seus poderes hipnóticos. As bordas de suas nadadeiras são extremamente afiadas.
pk_0811;Ambidestro;31;0,5;Dois Binacle vivem juntos numa rocha. Eles se esticam e se contraem, puxando com eles a rocha onde estão fixados com um salto. Eles cooperam para coletar alimentos durante a maré alta. Quando brigam, um deles se muda para uma rocha diferente. Sem um bom trabalho em equipe, eles não sobreviverão.
pk_0812;Coletivo;96;1,3;Quando eles evoluem, dois Binacle se multiplicam em sete. Suas pernas e mãos, que servem como membros, possuem vontade própria e se movem de forma independente, mas costumam seguir as ordens do chefe, que serve como cabeça. Ter um olho em cada palma permite que fique atento em todas as direções.
pk_0813;Barrilheira Falsa;7,3;0,5;Camuflado com algas podres, eles soltam um líquido venenoso quando suas presas se aproximam e acabam com elas. Também se alimenta das próprias algas podres. Como ele próprio se parece com algas podres, pode se esconder nas algas quando está em perigo. Ele se esconde dos inimigos enquanto armazena energia para sua evolução.
pk_0814;Barrilheira Falsa;81,5;1,8;Contos dizem que navios que vagam pelos mares onde vive Dragalge nunca voltam. Seu veneno é forte o suficiente para atravessar o casco de um navio. Ele pode cuspir o veneno em qualquer um que entre em seu território. Ele se mistura com as algas marinhas para emboscar sua presa, então as derruba com um líquido venenoso forte o suficiente para derreter metal.
pk_0815;Canhão de Água;8,3;0,5;Eles atacam suas presas que voam atirando água comprimida de suas enormes garras como o disparo de uma pistola. Atirando de perto, ele consegue quebrar rochas. Suas garras ocasionalmente caem e ele se mantém discreto até que voltem a crescer. Tem um senso de equilíbrio ruim, então é péssimo para nadar em linha reta.
pk_0816;Obus;35,3;1,3;Suas enormes garras lançar balas de canhão de água poderosos o suficiente para perfurar cascos de petroleiros. Expelindo água pelo bico da parte de trás de sua garra, alcança uma velocidade de 110 km/h. Usa as antenas em sua garra enorme para detectar a localização da presa. Quando a pinça cai, ela é exportada para ser usada como ingrediente culinário.
pk_0817;Gerador;6;0,5;Ele gera energia para si ao tomar banho de sol e dessa forma não precisa de comida. Se o seu banho de sol for interrompido, ficara estressado até a fraqueza. Os babados em ambos os lados de sua cabeça têm células que geram eletricidade quando expostas à luz solar. Costuma viver em desertos.
pk_0818;Gerador;21;1;Ele abre seu babado e gera energia. Apenas um deles é capaz de gerar energia suficiente para alimentar um arranha-céu. Ele estimula seus músculos com a eletricidade, aumentando a força das pernas, podendo correr rapidamente. Um Heliolisk se aquecendo ao sol com seu babado estendido é teria o necessário para produzir eletricidade suficiente para abastecer uma cidade.
pk_0819;Herdeiro Real;26;0,8;Ele foi restaurado de um fóssil de 100 milhões de anos. Se acontece algo de que não gosta, fica com birra e corre de forma selvagem. Suas imensas mandíbulas têm uma força destrutiva suficiente para mastigar um automóvel. Ele também pode causar feridas graves em seu treinador apenas por brincadeira.
pk_0820;Déspota;270;2,5;Nada podia parar esse pokémon há 100 milhões de anos, logo, se comportou como um rei. Suas garras gigantescas eram capazes de rasgar espessas placas de metal como se fossem de papel. Pode facilmente destruir um carro com a força de suas mandíbulas. Teorias afirmam que seu corpo era coberto de penas.
pk_0821;Tundra;25,2;1,3;Este calmo pokémon vivia numa terra fria onde não existiam predadores como Tyrantrum. Seu fóssil contém uma parte de seu corpo que foi congelada há mais de 100 milhões de anos. Os espécimes desta espécie às vezes podem ser encontrados congelados no gelo. Quando ele ruge, auroras aparecem no céu noturno.
pk_0822;Tundra;225;2,7;Usando seus cristais em forma de diamante, pode criar instantaneamente uma parede de gelo para bloquear um ataque do adversário. Esses cristais soltam um ar frio de -150º C em seus inimigos e os aprisiona no gelo. Quando tomado pela raiva, Aurorus irá emanar ar gelado, cobrindo tudo ao seu redor de gelo.
pk_0823;Entrelaçado;23,5;1;Ele envia uma aura suave de suas antenas em forma de fitas para acalmar as lutas. Gosta de enrolar suas fitas em seu treinador e sair andando com ele. Também lê os sentimentos de seu treinador dessa forma. Suas fitas emitem uma aura que enfraquece a hostilidade em sua presa, fazendo com que baixem a guarda. Então ele ataca.
pk_0824;Lutador;21,5;0,8;Apesar do corpo pequeno, sua habilidade de luta equipara-se a Machamp ou Hariyama. Com suas asas, ele controla sua posição no ar. Gosta de atacar de cima, uma manobra que é difícil de defender. Em combate, Hawlucha salta agilmente, aproveitando os pontos cegos de seus oponentes. Sempre faz uma pose antes de fazer seu movimento final.
pk_0825;Antena;2,2;0,2;Seus bigodes servem como antenas. Seus bigodes superiores são sensores que examinam seus arredores. Seus bigodes inferiores são órgãos que disparam eletricidade. Pode se comunicar com os outros enviando e recebendo ondas elétricas. Ele usa sua cauda para absorver eletricidade de usinas elétricas ou de tomadas em casas.
pk_0826;Joia;5,7;0,3;Ele dormiu no subsolo para centenas de milhões de anos, desde o seu nascimento. Ele dispara raios da pedra em sua cabeça. São ocasionalmente encontrados durante escavações em cavernas. Alguns dizem que bem abaixo da superfície do mundo, um bando de Carbink vive com sua rainha em um reino de joias.
pk_0827;Tecido Macio;2,8;0,3;O pokémon dragão mais fraco vive em locais úmidos e sombreados, para que seu corpo não seque. É coberto por uma membrana viscosa que faz qualquer soco ou chute escorregar por ele inofensivamente. Ele usa seus chifres para verificar seus arredores. Eles são muito sensíveis, se você os agarrar, ele sentirá um forte choque e será incapaz de se mover.
pk_0828;Tecido Macio;17,5;0,8;Seus quatro chifres são um sistema de radar de alta performance. Ele os utiliza para sentir sons e cheiro. Seus olhos são pouco desenvolvidos, por isso não podem enxergar. Soltam um líquido pegajoso que pode dissolver qualquer coisa. Às vezes, pode derreter e comer seus próprios amigos. O caroço em suas costas contém seu minúsculo cérebro.
pk_0829;Dragão;150,5;2;Esse dragão muito amigável irá abraçar seu amado treinador, deixando-o coberto de lama pegajosa. Ele ataca com chifres retráteis e dá um soco equivalente a força de 100 boxeadores profissionais. Às vezes, ele interpreta mal as instruções e parece confuso. Se deixado sozinho, a solidão o vence e ele derrama lágrimas pegajosas.
pk_0830;Chaveiro;3;0,2;Tem o hábito de coletar chaves. Ele nunca larga uma chave da qual gosta, por isso pessoas dão a ele chaves de cofres para evitar um crime. Quanto mais importante for a chave que der a ele, mais ele vai gostar. Ele ameaça qualquer invasor sacudindo suas chaves ferozmente. Ele insere seu chifre em fendas de metal, absorvendo íons de metal.
pk_0831;Toco;7;0,4;De acordo com os contos antigos, esses pokémons são tocos possuídos pelos espíritos de crianças que morreram enquanto estavam perdidas na floresta. Preferem viver em florestas abandonadas. Usa uma voz de criança para atrair suas vítimas. Com as folha verdes de sua cabeça é possível fazer um remédio para curar qualquer doença.
pk_0832;Sabugueiro;71;1,5;Usando suas raízes como um sistema nervoso, controla as árvores na floresta como bem entende. Ele prende as pessoas que machucam a floresta para que nunca consigam sair dela. É gentil com os pokémons que vivem em seu corpo. Dizem que ele devora qualquer um que ouse destruir a floresta. É temido como um fantasma da floresta.
pk_0833;Abóbora;5;0,4;Os espíritos que vagam por este mundo são colocados no corpo de Pumpkaboo. Eles então passam para a vida após a morte. A luz que sai dos buracos da abóbora pode hipnotizar e controlar as pessoas e os pokémons que a veem. A abóbora é habitada por um espírito que ficou preso nesse mundo.
pk_0834;Abóbora;3,5;0,3;Ao levar espíritos para a vida após a morte, os pequenos Pumpkaboo preferem os espíritos das crianças aos dos adultos. Dizem que os são o produto de áreas onde poucas almas perdidas permaneceram. Conforme o sol se põe, torna-se inquieto e ativo.
pk_0835;Abóbora;7,5;0,5;Ao levar espíritos para a vida após a morte, os grandes Pumpkaboo preferem os espíritos dos adultos aos das crianças. Dizem que é o produto de áreas onde muitas almas perdidas permaneceram. Eles levam os espíritos que vagam por aí ao lugar em que pertencem para que possam seguir em frente.
pk_0836;Abóbora;15;0,8;Os Super Pumpkaboo são muito parecidos com os espíritos de pessoas que eram de proporções igualmente superiores. Acredita-se que esse maciço Pumpkaboo seja o produto de áreas onde um grande número de almas perdidas permaneceu.
pk_0837;Abóbora;12,5;0,9;Gritos sinistros emanam de seu corpo na calada da noite. Os sons seriam lamentos de espíritos que estão sofrendo na vida após a morte. Na escuridão de uma noite de lua nova, Gourgeist virá bater. Quem atender à porta será levado para a vida após a morte.
pk_0838;Abóbora;9,5;0,7;Um Pumpkaboo pequeno evolui para um Gourgeist pequeno. Suas proporções corporais também são transmitidas aos seus descendentes. O pequeno Gourgeist finge ser criança para enganar os adultos. Qualquer um que se apaixona pelo ato é levado para o além.
pk_0839;Abóbora;14;1,1;Os grandes Gourgeist disfarçado de adulto, pegam as mãos das crianças para conduzi-las para a vida após a morte.Envolve suas presas com seus braços semelhantes a cabelos. Enquanto sua presa sofre, ele canta com alegria.
pk_0840;Abóbora;39;1,7;O super Gourgeist não é exigente. Eles vão arrastar qualquer um para a vida após a morte. Em noites de lua nova, vagam pelas ruas da cidade enquanto cantam com vozes misteriosas. Qualquer um que ouve sua música é amaldiçoado.
pk_0841;Pedaço de Gelo;99,5;1;Congela os oponentes com um ar de -100º C. Bloqueia os ataques dos adversários com o gelo de seu corpo. Usa o ar frio para reparar rachaduras com gelo novo. Vivem em manadas acima da linha de neve das montanhas. Ele se fixa na parte de trás de um Avalugg congelando seus pés no lugar.
pk_0842;Icebergue;505;2;Seu corpo de gelo é duro como aço. A estrutura pesada de seu corpo esmaga qualquer coisa que estiver no caminho. A forma como vários Bergmite se reúnem em suas costas faz com que pareça um porta-aviões feito de gelo. Conforme Avalugg se move durante o dia, as rachaduras em seu corpo se aprofundam. O corpo retorna a um estado puro durante a noite.
pk_0843;Onda Sonora;8;0,5;Mesmo um forte lutador ficaria tonto e indefeso quando exposto a suas ondas ultrassônicas de 200 mil hertz emitidas por suas orelhas. Costumam viver em cavernas totalmente escuras, saindo apenas quando anoitece. As frutas são seus alimentos favoritos. Usam o seu sonar para detectar as maduras.
pk_0844;Onda Sonora;85;1,5;As ondas ultrassônicas emitidas por suas orelhas reduzem uma grande pedra a migalhas. Eles voam em noites sem lua e atacam presas descuidadas. Nada pode vencê-lo numa batalha no escuro. Embora violento, dê a ele uma bela fruta madura que adora e logo ficará domesticado.
pk_0845;Vida;215;3;Enquanto não está batalhando ou usando sua energia de vida, seus chifres se apagam, assumindo o modo neutro. A verdadeira cor de seus chifres é um tom de azul claro.
pk_0846;Destruição;203;5,8;Quando está para morrer, abre suas asas e cauda que brilham em vermelho, e absorve a energia de vida de todos os seres vivos ao seu redor, transformando-se num casulo novamente.
pk_0847;???;;;São as células individuais que compõem o corpo de Zygarde. Não possuem nenhum processo de vontade ou pensamento. São encontradas espalhadas por toda a região. Como não usam nenhum movimento, pesquisadores questionam se eles podem ser chamados até mesmo de pokémons.
pk_0848;???;;;Parece ser uma parte do cérebro de Zygarde. São auto-conscientes e podem se comunicar com as células e outros núcleos por telepatia. Nem os núcleos e nem as células são capazes de lutar sozinhos por conta própria, apenas quando estão reunidos é que podem fazer isso.
pk_0849;Ordem;33,5;1,2;Esta é a forma de Zygarde quando cerca de 10% de suas células foram reunidas. Corre por toda a terra em velocidades superiores a 100 km/h. Suas presas afiadas fazem o rápido trabalho de derrotar o inimigo, mas é incapaz de manter este corpo. Após um período de tempo, ele se desfaz.
pk_0850;Joia;8,8;0,7;É capaz de criar instantaneamente muitos diamantes ao comprimir o carbono no ar entre suas mãos. É uma transformação repentina de Carbink, seu corpo rosa e cintilante é dito ser a visão a mais amável do mundo inteiro.
pk_0851;Joia;27,8;1,1;As impurezas presentes na superfície do seu corpo caíram. Mega Diancie brilha tão intensamente, ao refletir a luz, que você não consegue olhar diretamente pra ela. O diamante que tem na cabeça pesa mais de 2000 quilates.
pk_0852;Travessura;9;0,5;Este encrenqueiro envia tudo e qualquer coisa para lugares distantes usando seu anel, que pode deformar o espaço.Ele reúne as coisas que gosta e as leva através de seu anel para teletransportá-las para um lugar secreto.
pk_0853;Gênio;490;6,5;Na sua verdadeira forma, possui uma enorme quantidade de energia. Lendas de sua avareza dizem como uma vez levou um castelo inteiro para ganhar o tesouro escondido dentro dele. Dizem ser capaz de agarrar tudo o que deseja com seus seis anéis e seis braços enormes.
pk_0854;Vapor;195;1,7;Ele expele seu vapor interno através dos braços de suas costas. Solta ondas de vapor e desaparece no denso nevoeiro. Dizem que vive em montanhas onde os seres humanos não pisam. Ele tem poder suficiente para derrubar uma montanha.
pk_0855;Pena de Grama;1,5;0,3;Este pokémon cuidadoso usa a fotossíntese para armazenar energia durante o dia, enquanto se torna ativo durante a noite. Ele envia suas penas, que são tão afiadas quanto lâminas, voando no ataque. Suas pernas são fortes, então seus chutes também são formidáveis. Usa a bolsa de seu treinador como ninho.
pk_0856;Pena de Lâmina;16;0,7;Um tanto elegante, gasta seu tempo livre alisando suas asas. Sua preocupação com qualquer sujeira em sua plumagem pode deixá-lo incapaz de batalhar. Ele joga penas de lâmina afiadas em inimigos ou presas. Raramente erra. Extremamente sensível à presença de outros, ele pode detectar oponentes que estão atrás dele, lançando suas penas afiadas para eliminá-los.
pk_0857;Pena de Flecha;36,6;1,6;Ele dispara flechas de penas de suas asas com tanta precisão que elas podem perfurar uma pedrinha a distâncias de mais de cem metros. Os tiros de Decidueye nunca erram. Embora seja basicamente um pokémon legal e cauteloso, quando é pego de surpresa fica dominado pelo pânico.
pk_0858;Gato de Fogo;4,3;0,4;Ao arrumar seus pelos, vai acumulando pelos dentro do estômago. Ele deixa seus pelos acesos e expele ataques de fogo, que mudam com base em como ele tosse. Não permite que suas emoções sejam vistas facilmente. Ganhar sua confiança leva tempo. Não gosta de receber carinho, prefere a solidão.
pk_0859;Gato de Fogo;25;0,7;Em sua garganta, ele carrega um sino de fogo. O sino toca brilhantemente sempre que este pokémon cospe fogo. Possui poderosas pernas dianteiras. Com um único soco, ele pode dobrar uma barra de ferro perfeitamente. Se não tiver cuidado, suas garras afiadas podem deixar todo o corpo de seu treinador coberto de arranhões.
pk_0860;Salto;83;1,8;Depois de atirar socos ferozes e arremessar chutes furiosos, ele termina com os seus adversários disparando fogo por em torno de seu umbigo. Esse fogo chega a 2.000° C. Ele tem uma disposição violenta e egoísta. Se não estiver com vontade de ouvir, ignorará as ordens de seu treinador com total indiferença. Acha chato espancar oponentes indignos. Ele fica motivado com adversários mais fortes.
pk_0861;Leão Marinho;7,5;0,4;Este pokémon pode controlar bolhas de água. Ele solta fluidos corporais pelo nariz, soprando balões para esmagar seus inimigos. É famoso por ser um rígido trabalhador. Ele pratica diligentemente para que ele possa aprender a fazer grandes bolhas. Quando os balões estouram, a pura força de seu estouro é o que causa o dano.
pk_0862;Estrela do Pop;17,5;0,6;Um hábil dançarino, cria uma seqüência de balões de água enquanto dança e rapidamente bombardeia seus inimigos. Ele se importa profundamente com seus companheiros. Quando seu treinador está se sentindo para baixo, ele realiza uma dança alegre para tentar ajudar. Fica animado quando vê uma dança que não conhece, pratica diligentemente até aprendê-la.
pk_0863;Solista;44;1,8;Ele controla seus balões de água com uma canção. A melodia é aprendida com outros de sua espécie e é transmitida de uma geração para outra. Sua voz cantando é sua arma principal na batalha. O treinador deste pokémon deve priorizar a manutenção diária de sua garganta a qualquer custo. Para Primarina, cada batalha é um palco. Seu canto e a dança de seus balões irão hipnotizar o público.
pk_0864;Pica-Pau;1,2;0,3;Pode picar em uma taxa de 16 vezes por segundo para fazer furos nas árvores. Usa os furos para armazenar alimento e fazer o ninho. Você pode ter uma ideia de seu humor ou condição pelo ritmo de suas bicadas. Ele se alimenta de frutas cujas sementes se tornam a munição para os ataques que dispara de sua boca.
pk_0865;Bico de Corneta;14,8;0,6;Ele come frutas e estoca suas sementes em seu bico. Quando encontra inimigos ou presas, dispara todas as sementes em uma explosão. As sementes espalhadas dão origem a novas plantas. Dobrando seu bico, ele pode produzir uma variedade de sons, deixando sua própria marca barulhenta, sendo um incômodo para seus vizinhos.
pk_0866;Canhão;26;1,1;Quando batalha, seu bico aquece. A temperatura pode facilmente exceder 100º C, causando queimaduras graves quando atinge. Dentro de seu bico, seu gás interno inflama, disparando sementes com poder suficiente para pulverizar rochas. Eles batem bicos uns com os outros para se comunicar. A força e o número de golpes dizem um ao outro como eles se sentem. Ele é levado às cerimônias de casamento como um amuleto de boa sorte.
pk_0867;Vadio;6;0,4;Ele vagueia em uma busca interminável de comida. Com seus dentes afiados, ele vai morder qualquer coisa. Seu estômago ocupa a maior parte de seu longo torso. No crepúsculo, ele cai de exaustão e adormece no local. Ele não vivia originalmente em Alola, foi importado de outra região.
pk_0868;Emboscada;14,2;0,7;Este pokémon possui uma incrível paciência. Quando encontra um traço de sua presa, pacientemente tenta determinar sua localização… mas sempre cai no sono pelo anoitecer. Adora ter Rattata e Raticate para o jantar, mas como é diurno, nunca os encontra. Foi trazido para Alola para combater uma praga de Rattata.
pk_0869;Larva;4,4;0,4;Sua forte mandíbula permite raspar árvores e mastigar a seiva. Ele normalmente vive no subsolo. Muitas vezes eles se reúnem perto de lugares frequentados por pokémons elétricos, para evitar de serem atacados por pokémons pássaros. Alguns pássaros, como Rookidee, podem fugir em vez de se arriscar a atacá-lo.
pk_0870;Bateria;10,5;0,5;Seu corpo é capaz de armazenar eletricidade. Em viagens de acampamento, as pessoas são gratas por ter um ao redor. A partir dos alimentos que digere, ele gera eletricidade e armazena essa energia em seu saco elétrico. Seu casulo robusto oferece excelente defesa contra ataques. Ele se enterra nas folhas caídas e mal se move.
pk_0871;Lucano;45;1,5;Fica zunindo e  fazendo manobras de vôo acrobáticas, procurando por uma abertura. Ele concentra energia elétrica dentro de suas mandíbulas grandes e as usa para atirar em seus inimigos. Ele produz eletricidade através de um órgão elétrico em seu abdômen. Sua energia é potencializada se estiver carregando um Charjabug como bateria. Ele domina os pássaros com raios chocantes de energia elétrica.
pk_0872;Boxeador;7;0,6;Enquanto guarda seus pontos fracos com suas pinças, procura uma abertura e desencadeia socos. Quando perde, espuma pela boca e desmaia. Ele soca tanto que muitas vezes suas pinças saem pelo excesso de uso, mas crescem de volta rapidamente. A pouca carne que eles contêm é rica e deliciosa.
